#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  xe_750-1300_4mm
#  Total number of transitions   =     1380
#  Number of written transitions =      624
#  Plasma temperature (eV)       =     1.0000E+02
#  Mass density (g/cm3)          =     2.1803E-04
#  Cell areal density (g/cm2)    =     8.7214E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.0000E+00
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1      52     1.1982E+02  1.335E+08  3.416E-10  8.077E-03
       2      1      4      1      2      1      52     4.9234E+02  2.765E+10  2.833E-01  3.333E-02
       4      1      6      1      5      1      52     1.0651E+02  5.081E+08  3.165E-04  7.871E+01
       6      1      7      1      6      1      52     6.8034E+01  6.661E+07  4.413E-05  9.466E+01
       7      1      9      1      8      1      52     3.8672E+01  2.956E+07  1.056E-03  2.871E+01
       9      1     10      1      9      1      52     3.4641E+01  1.906E+07  2.890E-04  3.134E+01
      11      1     11      1     10      1      52     9.4480E+00  6.628E+04  1.093E-04  8.524E+00
      13      1     12      1      9      1      52     8.3242E+02  1.097E+12  1.000E-30  4.472E+01
      14      1     13      1      8      1      52     8.9349E+02  8.697E+11  2.660E-03  2.723E+01
      16      1     13      1     10      1      52     8.2018E+02  2.902E+11  1.000E-30  1.544E+01
      17      1     13      1     12      1      52     2.2396E+01  8.378E+06  2.678E-03  1.654E+01
      19      1     14      1      9      1      52     8.6975E+02  1.859E+12  1.491E-03  3.749E+01
      21      1     14      1     11      1      52     8.2566E+02  6.922E+10  1.000E-30  2.922E+00
      23      1     14      1     13      1      52     1.4925E+01  1.786E+06  5.254E-04  2.020E+01
      25      1     15      1     10      1      52     8.3968E+02  3.133E+12  4.916E-03  1.282E+01
      28      1     15      1     14      1      52     4.5752E+00  1.307E+04  3.699E-04  4.373E+00
      30      1     16      1     11      1      52     8.3260E+02  5.036E+12  1.279E-02  5.883E+00
      32      1     16      1     15      1      52     2.3647E+00  5.447E+02  2.007E-04  1.739E+00
      34      1     17      1      9      1      52     1.3019E+03  9.203E+11  1.000E-30  4.463E+01
      36      1     17      1     13      1      52     4.4709E+02  2.332E+11  1.000E-30  2.759E+01
      38      1     18      1      8      1      52     1.3534E+03  8.235E+11  1.243E-03  1.586E+01
      40      1     18      1     10      1      52     1.2800E+03  2.248E+11  1.000E-30  8.550E+00
      41      1     18      1     12      1      52     4.8226E+02  1.498E+11  5.051E-03  1.574E+01
      43      1     18      1     14      1      52     4.4493E+02  7.788E+10  1.000E-30  9.463E+00
      45      1     18      1     17      1      52     1.2770E+01  1.861E+06  5.701E-03  9.368E+00
      47      1     19      1      9      1      52     1.3234E+03  1.672E+12  3.527E-04  4.040E+01
      49      1     19      1     11      1      52     1.2793E+03  4.575E+10  1.000E-30  4.016E+00
      51      1     19      1     13      1      52     4.6860E+02  2.905E+11  2.392E-03  2.337E+01
      53      1     19      1     15      1      52     4.4910E+02  2.844E+10  1.000E-30  1.756E+00
      56      1     19      1     18      1      52     8.7378E+00  4.638E+05  1.177E-03  1.168E+01
      58      1     20      1     10      1      52     1.2912E+03  2.411E+12  9.192E-04  1.445E+01
      61      1     20      1     14      1      52     4.5609E+02  4.681E+11  9.375E-03  6.323E+00
      63      1     20      1     16      1      52     4.4915E+02  8.008E+09  1.000E-30  6.916E-01
      65      1     20      1     19      1      52     2.4178E+00  2.486E+03  8.308E-04  2.512E+00
      67      1     21      1     11      1      52     1.2829E+03  2.532E+12  1.475E-03  6.892E+00
      69      1     21      1     15      1      52     4.5271E+02  7.027E+11  2.305E-02  2.876E+00
      72      1     21      1     20      1      52     1.2002E+00  1.203E+02  5.873E-04  1.005E+00
      75      1     22      1     16      1      52     4.5135E+02  1.004E+12  4.710E-02  1.630E+00
      77      1     22      1     21      1      52     1.0028E+00  3.167E+01  4.044E-04  5.116E-01
      79      1     23      1     13      1      52     7.2854E+02  2.236E+11  1.000E-30  2.755E+01
      81      1     23      1     18      1      52     2.6868E+02  6.550E+10  1.000E-30  1.592E+01
      83      1     24      1     12      1      52     7.5883E+02  1.611E+11  2.206E-03  9.929E+00
      85      1     24      1     14      1      52     7.2151E+02  6.941E+10  1.000E-30  5.040E+00
      86      1     24      1     17      1      52     2.8935E+02  3.522E+10  8.816E-03  9.898E+00
