#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  xe_20-200ev_1e18-1e21_4mm
#  Total number of transitions   =     1890
#  Number of written transitions =      789
#  Plasma temperature (eV)       =     2.0000E+01
#  Mass density (g/cm3)          =     2.2432E-04
#  Cell areal density (g/cm2)    =     8.9730E-05
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.3000E-02    9.8700E-01
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1      52     1.1982E+02  8.678E+07  3.136E-10  3.718E-03
       2      1      4      1      2      1      52     4.9234E+02  1.627E+10  4.052E-01  1.515E-02
       4      1      6      1      5      1      52     1.0651E+02  3.302E+08  2.058E-04  7.871E+01
       6      1      7      1      6      1      52     6.8034E+01  4.330E+07  2.869E-05  9.466E+01
       7      1      9      1      8      1      52     3.8672E+01  1.922E+07  6.865E-04  2.871E+01
       9      1     10      1      9      1      52     3.4641E+01  1.239E+07  1.878E-04  3.134E+01
      11      1     11      1     10      1      52     9.4480E+00  4.308E+04  7.101E-05  8.524E+00
      13      1     12      1      9      1      52     8.3242E+02  7.128E+11  1.000E-30  4.470E+01
      14      1     13      1      8      1      52     8.9349E+02  5.658E+11  1.731E-03  2.720E+01
      16      1     13      1     10      1      52     8.2018E+02  1.886E+11  1.000E-30  1.541E+01
      17      1     13      1     12      1      52     2.2396E+01  5.450E+06  1.740E-03  1.655E+01
      19      1     14      1      9      1      52     8.6975E+02  1.209E+12  9.699E-04  3.746E+01
      21      1     14      1     11      1      52     8.2566E+02  4.500E+10  1.000E-30  2.893E+00
      23      1     14      1     13      1      52     1.4925E+01  1.161E+06  3.415E-04  2.020E+01
      25      1     15      1     10      1      52     8.3968E+02  2.040E+12  3.203E-03  1.279E+01
      28      1     15      1     14      1      52     4.5752E+00  8.495E+03  2.403E-04  4.376E+00
      30      1     16      1     11      1      52     8.3260E+02  3.294E+12  8.357E-03  5.853E+00
      32      1     16      1     15      1      52     2.3647E+00  3.541E+02  1.303E-04  1.741E+00
      34      1     17      1      9      1      52     1.3019E+03  5.982E+11  1.000E-30  4.458E+01
      36      1     17      1     13      1      52     4.4709E+02  1.516E+11  1.000E-30  2.758E+01
      38      1     18      1      8      1      52     1.3534E+03  5.355E+11  8.101E-04  1.582E+01
      40      1     18      1     10      1      52     1.2800E+03  1.461E+11  1.000E-30  8.508E+00
      41      1     18      1     12      1      52     4.8226E+02  9.751E+10  3.285E-03  1.573E+01
      43      1     18      1     14      1      52     4.4493E+02  5.062E+10  1.000E-30  9.453E+00
      45      1     18      1     17      1      52     1.2770E+01  1.215E+06  3.702E-03  9.376E+00
      47      1     19      1      9      1      52     1.3234E+03  1.087E+12  2.295E-04  4.036E+01
      49      1     19      1     11      1      52     1.2793E+03  2.974E+10  1.000E-30  3.973E+00
      51      1     19      1     13      1      52     4.6860E+02  1.890E+11  1.555E-03  2.336E+01
      53      1     19      1     15      1      52     4.4910E+02  1.849E+10  1.000E-30  1.745E+00
      56      1     19      1     18      1      52     8.7378E+00  3.016E+05  7.647E-04  1.168E+01
      58      1     20      1     10      1      52     1.2912E+03  1.568E+12  5.993E-04  1.441E+01
      61      1     20      1     14      1      52     4.5609E+02  3.057E+11  6.105E-03  6.312E+00
      63      1     20      1     16      1      52     4.4915E+02  5.205E+09  1.000E-30  6.797E-01
      65      1     20      1     19      1      52     2.4178E+00  1.617E+03  5.385E-04  2.520E+00
      67      1     21      1     11      1      52     1.2829E+03  1.646E+12  9.649E-04  6.848E+00
      69      1     21      1     15      1      52     4.5271E+02  4.619E+11  1.505E-02  2.864E+00
      72      1     21      1     20      1      52     1.2002E+00  7.827E+01  3.793E-04  1.011E+00
      75      1     22      1     16      1      52     4.5135E+02  6.667E+11  3.087E-02  1.617E+00
      77      1     22      1     21      1      52     1.0028E+00  2.058E+01  2.600E-04  5.170E-01
      79      1     23      1     13      1      52     7.2854E+02  1.453E+11  1.000E-30  2.753E+01
      81      1     23      1     18      1      52     2.6868E+02  4.258E+10  1.000E-30  1.592E+01
      83      1     24      1     12      1      52     7.5883E+02  1.048E+11  1.436E-03  9.911E+00
      85      1     24      1     14      1      52     7.2151E+02  4.512E+10  1.000E-30  5.023E+00
      86      1     24      1     17      1      52     2.8935E+02  2.300E+10  5.730E-03  9.900E+00
      88      1     24      1     19      1      52     2.6784E+02  1.592E+10  1.000E-30  6.191E+00
      90      1     24      1     23      1      52     7.9016E+00  3.312E+05  6.930E-03  5.800E+00
      92      1     25      1     13      1      52     7.4204E+02  1.984E+11  3.861E-04  2.484E+01
      94      1     25      1     15      1      52     7.2254E+02  1.458E+10  1.000E-30  1.703E+00
      96      1     25      1     18      1      52     2.8218E+02  4.248E+10  2.817E-03  1.330E+01
      98      1     25      1     20      1      52     2.7102E+02  7.138E+09  1.000E-30  1.183E+00
     101      1     25      1     24      1      52     5.5989E+00  9.677E+04  1.488E-03  7.331E+00
     103      1     26      1     14      1      52     7.2843E+02  2.966E+11  1.272E-03  7.158E+00
     105      1     26      1     16      1      52     7.2149E+02  3.426E+09  1.000E-30  1.146E+00
     107      1     26      1     19      1      52     2.7476E+02  6.503E+10  1.063E-02  3.552E+00
     109      1     26      1     21      1      52     2.7114E+02  3.040E+09  1.000E-30  4.232E-01
     112      1     26      1     25      1      52     1.3194E+00  3.153E+02  1.013E-03  1.609E+00
     114      1     27      1     15      1      52     7.2446E+02  3.713E+11  2.456E-03  3.375E+00
     117      1     27      1     20      1      52     2.7295E+02  9.225E+10  2.479E-02  1.606E+00
     119      1     27      1     22      1      52     2.7075E+02  8.983E+08  1.000E-30  2.305E-01
     121      1     27      1     26      1      52     6.0740E-01  1.371E+01  7.986E-04  6.492E-01
     123      1     28      1     16      1      52     7.2273E+02  3.431E+11  3.045E-03  1.972E+00
     125      1     28      1     21      1      52     2.7238E+02  1.276E+11  4.903E-02  9.082E-01
     128      1     28      1     27      1      52     6.3240E-01  9.652E+00  7.515E-04  3.338E-01
     129      1     29      1     13      1      52     9.1039E+02  1.156E+11  1.000E-30  2.748E+01
     131      1     29      1     18      1      52     4.5053E+02  4.426E+10  1.000E-30  1.587E+01
     134      1     29      1     24      1      52     1.7396E+02  1.410E+10  1.000E-30  1.003E+01
     136      1     30      1     12      1      52     9.3797E+02  8.821E+10  9.526E-04  6.656E+00
     137      1     30      1     14      1      52     9.0065E+02  3.429E+10  1.000E-30  4.396E+00
     138      1     30      1     17      1      52     4.6848E+02  2.692E+10  2.340E-03  6.645E+00
     140      1     30      1     19      1      52     4.4698E+02  1.568E+10  1.000E-30  3.468E+00
     142      1     30      1     23      1      52     1.8704E+02  6.740E+09  9.320E-03  6.639E+00
     144      1     30      1     25      1      52     1.7354E+02  5.698E+09  1.000E-30  4.274E+00
