#  File format type:   4
#
#  SPECT3D transition powers file.
#  RUN NAME:  xe_20-200ev_1e18-1e21_4mm
#  Total number of transitions   =     1890
#  Number of written transitions =      842
#  Plasma temperature (eV)       =     2.0000E+02
#  Mass density (g/cm3)          =     2.2432E-05
#  Cell areal density (g/cm2)    =     8.9730E-06
#  Material mass fractions       =     1.0000E+00
#  DCA material number fractions =     1.3000E-02    9.8700E-01
# -----------------------------------------------------
#
#
#   Trans.  Trans  Upper  Upper  Lower  Lower   Ioniz   Energy     Line Power Line Center Line Width
#   Index   Model  Level  Model  Level  Model   Stage   (eV)       (W/cm2)    Opt. Depth      eV
# --------------------------------------------------------------------------------------------------
       1      1      3      1      2      1      52     1.1982E+02  8.678E+06  1.025E-12  1.138E-02
       2      1      4      1      2      1      52     4.9234E+02  2.425E+09  1.306E-02  4.698E-02
       4      1      6      1      5      1      52     1.0651E+02  3.302E+07  2.057E-05  7.871E+01
       6      1      7      1      6      1      52     6.8034E+01  4.330E+06  2.869E-06  9.466E+01
       7      1      9      1      8      1      52     3.8672E+01  1.924E+06  6.865E-05  2.871E+01
       9      1     10      1      9      1      52     3.4641E+01  1.239E+06  1.878E-05  3.134E+01
      11      1     11      1     10      1      52     9.4480E+00  4.308E+03  7.102E-06  8.523E+00
      13      1     12      1      9      1      52     8.3242E+02  7.128E+10  1.000E-30  4.475E+01
      14      1     13      1      8      1      52     8.9349E+02  5.668E+10  1.727E-04  2.726E+01
      16      1     13      1     10      1      52     8.2018E+02  1.886E+10  1.000E-30  1.546E+01
      17      1     13      1     12      1      52     2.2396E+01  5.460E+05  1.741E-04  1.654E+01
      19      1     14      1      9      1      52     8.6975E+02  1.210E+11  9.685E-05  3.751E+01
      21      1     14      1     11      1      52     8.2566E+02  4.500E+09  1.000E-30  2.944E+00
      23      1     14      1     13      1      52     1.4925E+01  1.161E+05  3.415E-05  2.020E+01
      25      1     15      1     10      1      52     8.3968E+02  2.047E+11  3.190E-04  1.284E+01
      28      1     15      1     14      1      52     4.5752E+00  8.495E+02  2.405E-05  4.371E+00
      30      1     16      1     11      1      52     8.3260E+02  3.332E+11  8.284E-04  5.905E+00
      32      1     16      1     15      1      52     2.3647E+00  3.541E+01  1.305E-05  1.738E+00
      34      1     17      1      9      1      52     1.3019E+03  5.982E+10  1.000E-30  4.466E+01
      36      1     17      1     13      1      52     4.4709E+02  1.516E+10  1.000E-30  2.761E+01
      38      1     18      1      8      1      52     1.3534E+03  5.359E+10  8.059E-05  1.590E+01
      40      1     18      1     10      1      52     1.2800E+03  1.461E+10  1.000E-30  8.584E+00
      41      1     18      1     12      1      52     4.8226E+02  9.783E+09  3.281E-04  1.575E+01
      43      1     18      1     14      1      52     4.4493E+02  5.062E+09  1.000E-30  9.474E+00
      45      1     18      1     17      1      52     1.2770E+01  1.220E+05  3.706E-04  9.365E+00
      47      1     19      1      9      1      52     1.3234E+03  1.087E+11  2.291E-05  4.044E+01
      49      1     19      1     11      1      52     1.2793E+03  2.974E+09  1.000E-30  4.050E+00
      51      1     19      1     13      1      52     4.6860E+02  1.893E+10  1.554E-04  2.338E+01
      53      1     19      1     15      1      52     4.4910E+02  1.849E+09  1.000E-30  1.767E+00
      56      1     19      1     18      1      52     8.7378E+00  3.018E+04  7.654E-05  1.167E+01
      58      1     20      1     10      1      52     1.2912E+03  1.568E+11  5.961E-05  1.449E+01
      61      1     20      1     14      1      52     4.5609E+02  3.083E+10  6.083E-04  6.334E+00
      63      1     20      1     16      1      52     4.4915E+02  5.205E+08  1.000E-30  7.025E-01
      65      1     20      1     19      1      52     2.4178E+00  1.617E+02  5.406E-05  2.510E+00
      67      1     21      1     11      1      52     1.2829E+03  1.648E+11  9.539E-05  6.926E+00
      69      1     21      1     15      1      52     4.5271E+02  4.714E+10  1.492E-03  2.887E+00
      72      1     21      1     20      1      52     1.2002E+00  7.827E+00  3.826E-05  1.003E+00
      75      1     22      1     16      1      52     4.5135E+02  6.944E+10  3.040E-03  1.641E+00
      77      1     22      1     21      1      52     1.0028E+00  2.058E+00  2.638E-05  5.098E-01
      79      1     23      1     13      1      52     7.2854E+02  1.453E+10  1.000E-30  2.757E+01
      81      1     23      1     18      1      52     2.6868E+02  4.258E+09  1.000E-30  1.592E+01
      83      1     24      1     12      1      52     7.5883E+02  1.050E+10  1.431E-04  9.947E+00
      85      1     24      1     14      1      52     7.2151E+02  4.512E+09  1.000E-30  5.057E+00
      86      1     24      1     17      1      52     2.8935E+02  2.318E+09  5.728E-04  9.902E+00
      88      1     24      1     19      1      52     2.6784E+02  1.592E+09  1.000E-30  6.192E+00
      90      1     24      1     23      1      52     7.9016E+00  3.343E+04  6.954E-04  5.779E+00
      92      1     25      1     13      1      52     7.4204E+02  1.984E+10  3.856E-05  2.488E+01
      94      1     25      1     15      1      52     7.2254E+02  1.458E+09  1.000E-30  1.737E+00
      96      1     25      1     18      1      52     2.8218E+02  4.260E+09  2.816E-04  1.330E+01
      98      1     25      1     20      1      52     2.7102E+02  7.138E+08  1.000E-30  1.185E+00
     101      1     25      1     24      1      52     5.5989E+00  9.691E+03  1.492E-04  7.310E+00
     103      1     26      1     14      1      52     7.2843E+02  2.969E+10  1.266E-04  7.193E+00
     105      1     26      1     16      1      52     7.2149E+02  3.426E+08  1.000E-30  1.182E+00
     107      1     26      1     19      1      52     2.7476E+02  6.597E+09  1.062E-03  3.555E+00
     109      1     26      1     21      1      52     2.7114E+02  3.040E+08  1.000E-30  4.273E-01
     112      1     26      1     25      1      52     1.3194E+00  3.156E+01  1.025E-04  1.589E+00
     114      1     27      1     15      1      52     7.2446E+02  3.722E+10  2.429E-04  3.412E+00
     117      1     27      1     20      1      52     2.7295E+02  9.534E+09  2.471E-03  1.611E+00
     119      1     27      1     22      1      52     2.7075E+02  8.983E+07  1.000E-30  2.365E-01
     121      1     27      1     26      1      52     6.0740E-01  1.372E+00  8.214E-05  6.314E-01
     123      1     28      1     16      1      52     7.2273E+02  3.442E+10  2.987E-04  2.010E+00
     125      1     28      1     21      1      52     2.7238E+02  1.359E+10  4.868E-03  9.147E-01
     128      1     28      1     27      1      52     6.3240E-01  9.659E-01  7.907E-05  3.183E-01
     129      1     29      1     13      1      52     9.1039E+02  1.156E+10  1.000E-30  2.752E+01
     131      1     29      1     18      1      52     4.5053E+02  4.426E+09  1.000E-30  1.588E+01
     134      1     29      1     24      1      52     1.7396E+02  1.410E+09  1.000E-30  1.002E+01
     136      1     30      1     12      1      52     9.3797E+02  8.829E+09  9.469E-05  6.696E+00
     137      1     30      1     14      1      52     9.0065E+02  3.429E+09  1.000E-30  4.433E+00
     138      1     30      1     17      1      52     4.6848E+02  2.698E+09  2.338E-04  6.651E+00
     140      1     30      1     19      1      52     4.4698E+02  1.568E+09  1.000E-30  3.473E+00
     142      1     30      1     23      1      52     1.8704E+02  6.825E+08  9.342E-04  6.622E+00
     144      1     30      1     25      1      52     1.7354E+02  5.698E+08  1.000E-30  4.257E+00
     146      1     30      1     29      1      52     5.1810E+00  1.063E+04  1.206E-03  3.760E+00
     147      1     31      1     13      1      52     9.1941E+02  1.655E+10  1.634E-05  2.573E+01
     148      1     31      1     15      1      52     8.9991E+02  1.035E+09  1.000E-30  2.459E+00
     150      1     31      1     18      1      52     4.5956E+02  4.939E+09  7.105E-05  1.415E+01
     152      1     31      1     20      1      52     4.4840E+02  6.360E+08  1.000E-30  9.010E-01
     155      1     31      1     24      1      52     1.8298E+02  1.208E+09  4.737E-04  8.224E+00
     157      1     31      1     26      1      52     1.7606E+02  2.914E+08  1.000E-30  8.369E-01
     160      1     31      1     30      1      52     3.8407E+00  3.731E+03  2.648E-04  4.914E+00
     161      1     32      1     14      1      52     9.0519E+02  2.350E+10  4.903E-05  7.658E+00
     162      1     32      1     16      1      52     8.9825E+02  2.211E+08  1.000E-30  1.647E+00
     164      1     32      1     19      1      52     4.5152E+02  7.290E+09  2.332E-04  4.026E+00
